BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
21-158351,CA EPERNAY COTEAUX ET PLAINE CHAMPAGNE,20006768400015,,,FRF23,Place du 13e R.G.,51200,Epernay,,,,,marches@epernay-agglo.fr,http://www.epernay-agglo.fr,http://www.xmarches.fr,,,,,False,True,,False,True
21-158657,Ville de Corbas,None,Monsieur le Maire,,,Place Charles Jocteur,69960,Corbas,,,,,,,http://marchespublics.grandlyon.com,,,,,False,False,,False,False
21-159240,A.P.I.J.,None,Mme Fanny HUBERT,,,67 avenue de fontainebleau,94270,Le kremlin bicetre,,,,,,http://www.apij.justice.fr,http://www.achatpublic.com,,,,,False,False,,False,False
21-160234,Agglomération Région Compiègne,None,service-cp-arc,,,Place de l'Hôtel de VilleCS 10007,60321,Compiègne cedex,,03-44-37-31-12,,,service.marches@agglo-compiegne.fr,https://marches-agglo-compiegne.safetender.com,https://marches-agglo-compiegne.safetender.com,,,,,False,False,,False,False
21-160970,Préfecture de police DFCPP BCP,None,"M. AKEHURST Thierry, BCPA",,,1 bis? rue de Lutèce,75195,Paris cedex 04,,01-70-22-26-46,,01-70-22-25-50,prefpol.marchespublics-scp@interieur.gouv.fr,http://www.prefecture-police-paris.interieur.gouv.fr,,,,,,False,False,,False,False
21-161538,Préfecture de police DFCPP BCP,None,"M. BECART Fabien, Rédacteur marchés publics",,,1 rue de Lutèce,75195,Paris cedex 04,,01-70-22-26-46,,01-70-22-25-50,prefpol.marchespublics-scp@interieur.gouv.fr,http://www.prefecture-police-paris.interieur.gouv.fr,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-162358,Mairie de Buironfosse,None,Wattier Marie-Anne,,,Place de la République,02500,Buironfosse,,03-23-97-24-28,,,mairie.buironfosse@wanadoo.fr,,,,,,,False,False,,False,False
21-162445,Ville de Valenciennes,None,Monsieur le Maire,,,BP 90339,59304,Valenciennes CEDEX,,(+33)3-27-22-56-65,,,commandepublique@ville-valenciennes.fr,http://www.valenciennes.fr,http://marchespublics596280.fr,,,,,False,False,,False,False
21-164692,CC INTERCO NORMANDIE SUD EURE,None,Picard Aude,,,"84, rue du Canon",27130,Verneuil d'Avre et d'Iton,,02-32-32-99-42,,,aude.picard@inse27.fr,http://www.inse27.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
21-164784,Ville de Sens,None,"Mme GENDRE ANGELIQUE, DIRECTION DE LA COMMANDE PUBLIQUE",,,100 RUE DE LA REPUBLIQUE,89100,Sens,,03-86-95-67-51,,,marchespublics@grand-senonais.fr,http://www.ville-sens.fr,,,,,,False,False,,False,False
21-165051,RPA DREAL Languedoc-R - Midi-Pyrenées,None,Mr. le chef de la Direction Transport - M. le chef de la Direction Transport- Division Maîtrise d'ouvrage Est,,,Division maîtrise d'ouvrage des routes nationales est 520 allée Henri II de Montmorency,34064,Montpellier Cedex2,,,,,,http://www.occitanie.developpement-durable.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-165066,Vichy Communauté,None,M. le Président,,,9 place charles de gaullecs92956,03209,Vichy,,,,,,,http://vichy-communaute.achatpublic.com,,,,,False,False,,False,False
21-165106,Rouen Habitat,None,Mme La Directrice Générale,,,5 place du Général de Gaulle - BP 16,76001,Rouen,,02-35-15-61-61,,02-35-15-61-52,,http://www.rouenhabitat.fr,http://www.achatpublic.com,,,,,False,False,,False,False
21-165502,CNRS Marseille,None,Madame la Déléguée Régionale,,,"31, chemin Joseph Aiguier Cs70071",13402,Marseille Cedex 09,,,,,appel.offres@dr12.cnrs.fr,http://www.provence-corse.cnrs.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-165860,Ville de Valenciennes,None,Monsieur le Maire,,,BP 90339,59304,Valenciennes CEDEX,,(+33)3-27-22-56-63,,,commandepublique@ville-valenciennes.fr,,,,,,,False,False,,False,False
21-165878,Ville de Valenciennes,None,Monsieur le Maire,,,BP 90339,59304,Valenciennes cedex,,(+33)3-27-22-59-00,,,,http://www.valenciennes.fr,http://marchespublics596280.fr,,,,,False,False,,False,False
21-165972,MINARM/DMAé,None,M. le sous-directeur achats de la DMAé,,,"direction de la Maintenance Aéronautique - balard Parcelle Victor, 60 boulevard du général Martial Valin",75509,Paris,,(+33) 5-33-89-78-25,,,dmae-marches-publics.trait.fct@intradef.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-166017,Département des Alpes-Maritimes,None,Monsieur le Président du Conseil Départemental des Alpes-Maritimes,,,"Direction Générale Adjointe pour les Ressources et les Moyens - Direction des Achats et de la Logistique - service des marchés - cadam - 147 Bd du Mercantour - bâtiment Cheiron - bureau , B.P. 3007 (du lundi au vendredi, de 9h à 11h45 et de 13h30 à 16h)",06201,Nice cedex 3,,04-97-18-63-68,,,,https://www.e-marches06.fr,,,,,,False,False,,False,False
21-166043,Cté de Cnes de la Vallée du Gapeau,None,,Monsieur Le Président,FRL05,1193 AVENUE DES SENES,83210,SOLLIES-PONT,,(+33) -04-94-33-78-84,,(+33) -04-94-13-84-54,info@ccvg.fr,http://www.ccvg.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
21-166718,Université de Corse,None,,Direction de la Commande Publique,FRM02,Avenue du 9 Septembre bp52,20250,CORTE,,(+33) 4-95-45-01-99,,,marchepublic@univ-corse.fr,http://www.univ-corse.fr,http://www.klekoon.com,,,,,False,True,,False,True
21-166858,Cons. Départ. de la Charente-Maritime,None,Département,,,Direction des Affaires Financières et JuridiquesService Marchés Publics85 Boulevard de la RépubliqueCS 60003,17076,La Rochelle Cedex 09,,05-46-31-75-46,,,proceduredemat.marches@charente-maritime.fr,http://www.charente-maritime.fr,http://www.achatpublic.com,,,,,False,False,,False,False
21-168393,DREAL MP,None,M. le Directeur régional,,,Direction Risques NaturelsDépartement Prévision des Crues et Hydrométrie (Division GTL)1 rue de la cité administrativeCS 80002,31074,Toulouse cédex 9,,,,,drn.dreal-occitanie@developpement-durable.gouv.fr,http://www.occitanie.developpement-durable.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-168400,Ville de Sens,None,"Mme GENDRE ANGELIQUE, DIRECTION DE LA COMMANDE PUBLIQUE",,,100 RUE DE LA REPUBLIQUE,89100,Sens,,03-86-95-67-51,,,marchespublics@grand-senonais.fr,http://www.ville-sens.fr,,,,,,False,False,,False,False
21-168514,SM de Valorisation du Pic,None,Président,,,rue pierre lamy de la chapelle,65200,La mongie,,,,,marches@picdumidi.com,https://picdumidi.com,https://www.marches-securises.fr,,,,,False,False,,False,False
21-168564,Ville du Lamentin,None,,,FRY2,Place Antonio MACEO,97232,Le LAMENTIN MARTINIQUE,,(+33) -05-96-30-00-83,,(+33) -05-96-51-81-75,grenard@mairie-lelamentin.fr,http://www.mairie-lelamentin.fr,http://www.e-marchespublics.com,,http://www.e-marchespublics.com,http://www.e-marchespublics.com,http://www.e-marchespublics.com,False,True,,False,True
21-168633,MINARM/DMAé/SSAM33503,None,Section rédaction marchés,bureau marchés,,223 rue de Bègles CS 21152,33068,Bordeaux cedex,,(+33) 5-33-89-72-28,,(+33) 5-33-89-72-18,gaia-ssam33053.resp-plan-achat.fct@intradef.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,False,False,,False,False
21-168922,Collectivité européenne d'Alsace,None,M. le Président de la Collectivité européenne d'Alsace,,,direction de l'immobilier et des Moyens Généraux Service Grands Projets NordPlace du Quartier Blanc,67964,Strasbourg cedex,,,,,,,,,,,,False,False,,False,False
21-168927,Collectivité européenne d'Alsace,None,M. le Président de la Collectivité européenne d'Alsace,,,Direction de l'Immobilier et des Moyens GénérauxService Grands Projets NordPlace du Quartier Blanc,67964,Strasbourg Cedex 9,,,,,,,http://www.alsacemarchespublics.eu,,,,,False,False,,False,False
21-168967,Régie des Eaux de Montpellier 3M,None,Regie des Eaux Montpellier 3 M,,,391 rue de la Font Froide,34197,Montpellier,,04-34-08-71-55,,,marches@regiedeseaux.montpellier3m.fr,,http://marches.montpellier3m.fr,,,,,False,False,,False,False
21-169175,Conseil Départemental des Vosges,None,Sandrine ROUYER,,,"8, rue de la Préfecture",88088,Epinal cédex 09,,03-29-29-88-88,2042.0,,commandepublique@vosges.fr,http://www.vosges.fr,https://www.xmarches.fr,,,,,False,False,,False,False
21-169251,Préfecture de la Charente - Maritime,None,Prefecture,,,"38, rue RéaumurCS7000",17017,La Rochelle cedex 01,,05-46-27-45-52,,,,http://www.charente-maritime.gouv.fr,http://www.place.fr,,,,,False,False,,False,False
21-169647,Ville d'Eckbolsheim,None,,Mairie d'Eckbolsheim,FR,9 rue du Général Leclerc,67201,ECKBOLSHEIM,,(+33) -03-88-76-47-76,,,technique@eckbolsheim.com,http://www.eckbolsheim.com,http://www.alsacemarchespublics.eu,,,,,False,True,,False,True
21-169657,Brest métropole,None,,,FRH02,,29800,Brest,,,,,marches@brest-metropole.fr,http://www.brest.fr,http://www.marches.megalis.bretagne.bzh,,,,,False,True,,False,True
21-169952,Ville d'Anzin,None,M. le Maire,,,"Hôtel de Ville - 26, place Roger Salengro - B.P. 60089",59416,Anzin cedex,,03-27-28-21-28,,03-27-28-21-26,bflandrin@ville-anzin.fr,,https://marchespublics596280.fr,,,,,False,False,,False,False
21-170143,COMMUNE DE VIGNEUX SUR SEINE,None,"M. Chazal Thomas, Maire",,,75 rue Pierre Marin,91270,Vigneux sur seine,,,,,mp@vigneux91.fr,http://www.mairie-vigneux-sur-seine.fr,http://www.achatpublic.com,,,,,False,False,,False,False
21-170151,Commune d'Argentan,None,M. le Maire,,,Place du Docteur CouinaudBP 60203,61201,Argentan Cedex,,02-33-36-40-00,,,affaires.generales@argentan.fr,http://www.argentan.fr,http://demat.centraledesmarches.com/7062159,,,,,False,False,,False,False
21-170395,Cté Cnes du Grand Pic St Loup,None,M. Alain BARBE,,,Hôtel de la Communauté25 allée de l'Espérance,34270,Saint Mathieu de Tréviers,,04-67-55-17-00,,04-67-55-17-01,marches.publics@ccgpsl.fr,https://grandpicsaintloup.fr,http://www.achatpublic.com,,,,,False,False,,False,False
21-170400,Département d'Ille et Vilaine,None,DSN-Service Budget et Achat,,,1 Avenue de la Préfecture - CS 24218,35042,Rennes Cedex,,02-99-02-35-35,3389.0,,,https://ille-et-vilaine.fr,https://marches.megalis.bretagne.bzh,,,,,False,False,,False,False
21-170536,Métropole du Grand Nancy,None,,,FRF31,"22-24, Viaduc Kennedy C.O. N°80036",54035,NANCY CEDEX,,(+33) 3-83-91-83-65,,(+33) 3-83-91-84-89,marches@grandnancy.eu,http://www.grandnancy.eu,https://marchespublics.grand-nancy.org,,,,,False,True,,False,True
21-170598,LE HAVRE SEINE METROPOLE,20008495200015,,,FRD22,"Hotel De La Communaute, 19 Rue Georges Braque",76085,Le Havre,,,,,secretariatcao@lehavremetro.fr,https://www.lehavreseinemetropole.fr/,http://www.mpe76.fr/,,http://www.mpe76.fr/,http://www.mpe76.fr/,,False,True,,False,True
21-170708,Région Guadeloupe,None,,,FRY10,Avenue Paul Lacavé; Hôtel de Région; Petit-Paris.,97100,Basse-Terre,,,,,dcp-region@regionguadeloupe.fr,http://www.regionguadeloupe.fr,http://www.eguadeloupe.com,,http://www.eguadeloupe.com,http://www.eguadeloupe.com,http://www.eguadeloupe.com,False,True,,False,True
21-170724,Polynésie française,None,Direction de l'équipement,,,BP 85-98713 PAPEETE TAHITIPOLYNESIE FRANCAISE11 Rue du Commandant DESTREMAUPAPEETE,98713,Papeete,PF,40-46-80-41,,,bureaudesmarches@equipement.gov.pf,,,,,,,False,False,,False,False
21-170864,COM D AGGL DE LA PORT DU HAINAUT,None,,,FRE11,,59135,Wallers-Arenberg,,,,,marchespublics@agglo-porteduhainaut.fr,http://www.agglo-porteduhainaut.fr/,https://marchespublics.agglo-porteduhainaut.fr/,,,,,False,True,,False,True
21-170928,TISSEO,None,,Naomi FUKUMA,FRJ23,4 impasse Paul Mesplé,31100,TOULOUSE,,,,,marches.publics2@tisseo.fr,http://www.tisseo.fr,,,,,,False,True,,False,True
21-171056,SDIS 29,None,Madame la Présidente du Conseil d'Administration,,,58 avenue de Keradennec - CS54013,29337,Quimper cedex,,02-98-10-31-50,,,genevieve.borrelly@sdis29.fr,http://www.sdis29.fr,https://marches.megalis.bretagne.bzh,,,,,False,False,,False,False
21-171113,CA Riviera du Levant,20004150700027,,,FRY1,93 Boulevard du Général de Gaulle,97190,Le Gosier,,,,,correspondre@aws-france.com,https://www.rivieradulevant.fr/accueil,https://www.marches-publics.info,,https://www.marches-publics.info,https://www.marches-publics.info,,False,True,,False,True
21-171136,S.M.T.D. 65,None,,philippe duclos,FR,2 rue du Tourmalet,65420,ibos,,(+33) 5-62-38-44-90,,,philippe.duclos@smtd65.fr,http://www.smtd65.fr,http://www.marches-securises.fr,,,,,False,True,,False,True
21-171144,S.M.T.D. 65,None,,,FR,2 rue du Tourmalet,65420,IBOS,,(+33) 5-62-38-44-90,,,philippe.duclos@smtd65.fr,http://www.smtd65.fr,http://www.marches-securises.fr,,,,,False,True,,False,True
21-171148,Ville de Saint-André,None,,,FRY4,Place du 2 décembre,97440,SAINT ANDRÉ,,(+33) 2-62-58-88-79,,(+33) 2-62-46-80-33,marches.publics@saint-andre.re,http://www.saint-andre.re,https://www.e-marchespublics.com,http://www.saint-andre.re,https://www.e-marchespublics.com,https://www.e-marchespublics.com,,False,True,,False,True
21-171149,SIDEVAM,20008988600010,,,FRY5,Rue de l'Ecole Primaire,97650,Dzoumogné,,(+33) 2-69-62-07-84,,,bacar.youssouf@sidevam976.fr,https://www.marches-securises.fr,https://www.marches-securises.fr,,https://www.marches-securises.fr,https://www.marches-securises.fr,,False,True,,False,True
21-171152,Ville de Paris,None,,,FR101,Direction des Finances et des Achats (DFA) - Sous-direction des achats - Service Achat 2 - Fournitures et prestations pour les Parisiens - 7 avenue de la porte d'Ivry,75013,Paris,,,,,dfa-bm2@paris.fr,https://www.paris.fr,https://marches.maximilien.fr,,https://marches.maximilien.fr/?page=Entreprise.EntrepriseAdvancedSearch&AllCons&id=800769&orgAcronyme=r8t,https://marches.maximilien.fr,,False,True,,False,True
21-171154,Ville de Paris,None,,,FR101,"Direction des Finances et des Achats - Sous-direction des Achats - Service Achat 2 - Fournitures et Prestations pour les Parisiens - 7, avenue de la Porte d'Ivry",75013,Paris,,,,,dfa-bm2@paris.fr,https://www.paris.fr,https://marches.maximilien.fr/,,,,,False,True,,False,True
21-171156,METROPOLE EUROPEENNE DE LILLE,20009320100016,,,FRE11,CSP Support - Unité Marchés - 2 Boulevard des Cités Unies - C.S. 70043,59040,Lille cedex,,(+33) 3-20-21-22-23,,,marches.support@lillemetropole.fr,http://marchespublics596280.fr,,,,,,True,False,"<?xml version=""1.0"" encoding=""UTF-16""?>
<LOI_COMPTE_AUTRE_PAYS xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">Groupement de commande entre la Métropole Européenne de Lille et Sourcéo</LOI_COMPTE_AUTRE_PAYS>",False,True
21-171157,SIAAP,None,,,FR101,2 rue Jules César,75012,Paris,,(+33) 1-44-75-44-36,,,marchesiaap@siaap.fr,https://www.siaap.fr,https://marches-publics.siaap.fr,,,,,False,True,,False,True
21-171161,METROPOLE EUROPEENNE DE LILLE,24590041000011,,Métropole Européenne de Lille - Direction Commande Publique CSP Support - Madame Violaine BUTTIN,FRE11,2 Boulevard des Cités Unies CS 70043,59040,Lille cedex,,,,,marches.support@lillemetropole.fr,http://www.lillemetropole.fr,https://marchespublics596280.fr,,,,,False,True,,False,True
21-171164,DEPARTEMENT DE LA GIRONDE,22330001300016,,,FRI12,"Esplanade Charles de Gaulle, Cs 71223",33074,Bordeaux,,(+33) 5-56-99-33-33,,,dgar-dasj-scp@gironde.fr,http://www.gironde.fr,http://www.marches-publics.gironde.fr/,,,,,False,True,,False,True
21-171167,Communauté de communes de la Dombes,None,,,FRK21,100 Avenue Foch,01400,Châtillon sur chalaronne,,(+33) 4-74-55-98-25,,,marchespublics@ccdombes.fr,https://marchespublics.ain.fr,https://marchespublics.ain.fr,,,,,False,True,,False,True
21-171168,Mairie de Niort,None,,,FRI33,1 Place Martin BASTARD CS 58755,79027,Niort cedex,,,,,marchespublics@mairie-niort.fr,http://www.vivre-a-niort.com,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-171169,CTRE HOSP UNIVERSITAIRE ANGERS,None,,"Cellule juridique des contrats, à l'attention de Mme La Directrice Générale du CHU d'Angers",FRG02,4 rue Larrey,49933,Angers cédex 9,,(+33) -02-41-35-78-18,,(+33) -02-41-35-55-04,cjcght49@chu-angers.fr,https://www.chu-angers.fr,https://www.marches-publics.gouv.fr,,,,,False,True,,False,True
21-171171,Ville d'Avignon,None,,,FRL06,hôtel de Ville Place de lhorloge,84045,Avignon cedex 9,,(+33) 4-90-80-83-14,,,commande.publique@mairie-avignon.com,http://www.avignon.fr,https://avignon-marchespublics.omnikles.com/,,,,,False,True,,False,True
21-171172,Montpellier Méditerranée Métropole,None,,,FRJ13,"50, Place Zeus Cedex 2 CS39556",34961,MONTPELLIER,,,,,marches-publics@montpellier3m.fr,http://www.montpellier3m.fr,https://marches.montpellier3m.fr,,,,,False,True,,False,True
21-171173,mairie de monlet,None,,,FRK13,Place de la mairie,43270,MONLET,,(+33) 4-71-00-73-65,,,mairie.monlet@wanadoo.fr,https://monlet.fr/,https://marchespublics.cdg43.fr,,https://marchespublics.cdg43.fr,https://marchespublics.cdg43.fr,https://marchespublics.cdg43.fr,False,True,,False,True
21-171177,Ville de Beaucaire,None,,"M le Maire, Julien Sanchez",FRJ12,Place Georges Clémenceau,30300,Beaucaire,,(+33) 4-66-59-10-06,,(+33) 4-66-59-30-40,pierre.mariette.lopez@beaucaire.fr,http://www.beaucaire.fr/,https://www.marches-securises.fr,,,,,False,True,,False,True
21-171178,CHU-Hôpitaux de Rouen,None,,,FRD22,1 rue de Germont,76031,Rouen cedex,,,,,cellulemarches@chu-rouen.fr,http://www.chu-rouen.fr/,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
21-171179,SICTIAM,None,,Monsieur Le Président,FRL03,Business Pôle 21047 route des Dolines - CS70257,06905,Sophia Antipolis Cedex,,(+33) 4-92-96-92-92,,(+33) 4-92-96-92-96,marches@sictiam.fr,http://www.sictiam.fr,https://www.marches-securises.fr,,,,,False,True,,False,True
21-171180,DELEGATION SECU CIRCULATION ROUTIERES,None,,,FR,Place Beauvau,75800,Paris cedex 08,,,,,dsr-commandepublique@interieur.gouv.fr,http://www.interieur.gouv.fr,,,,,,False,True,,False,True
21-171182,ville de Créteil,None,,,FR107,Place salvador Allende,94010,Créteil cedex,,,,,commande.publique@ville-creteil.fr,https://ville-creteil-marches.achatpublic.com/sdm/ent/gen/index.jsp,https://ville-creteil-marches.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-171183,ville de Créteil,None,,,FR107,Place salvador Allende,94010,Créteil cedex,,,,,commande.publique@ville-creteil.fr,https://ville-creteil-marches.achatpublic.com/sdm/ent/gen/index.jsp,https://ville-creteil-marches.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-171184,ville de Créteil,None,,,FR107,Place salvador Allende,94010,Créteil cedex,,,,,commande.publique@ville-creteil.fr,https://ville-creteil-marches.achatpublic.com/sdm/ent/gen/index.jsp,https://ville-creteil-marches.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-171185,Commune de La Tremblade,None,,,FRI32,"23, rue de la Seudre",17390,La Tremblade,,(+33) 5-46-36-99-00,,,mairie@la-tremblade.com,http://www.la-tremblade.fr,http://www.marches-securises.fr,,,,,True,False,,False,True
21-171186,CARCDSF,775671985,,,FR101,50 avenue Hoche,75381,Paris cedex 08,,(+33) 1-40-55-42-42,,(+33) 1-42-67-43-70,marches.publics@carcdsf.fr,http://www.carcdsf.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-171189,SCE DEPARTEMENTAL INCENDIE ET SECOURS,28040016900023,,,FRL01,"95 avenue Henri Jaubert, Cs 39008",04990,Digne les Bains,,(+33) 4-92-30-89-51,,(+33) 4-92-30-89-09,marches@sdis04.fr,http://www.sdis04.fr,http://www.marches-publics.info/,,http://www.marches-publics.info/,http://www.marches-publics.info/,,False,True,,False,True
21-171190,ESTEREL Cote d'azur agglomération,20003531900108,,,FRL05,624 Chemin Aurélien,83700,Saint Raphael,,,,,marches.publics@esterelcotedazur-agglo.fr,http://www.cavem.fr/,https://www.marches-publics.info,,,,,False,True,,False,True
21-171192,CONSTRUCTYS,53384615000183,,,FRE11,10 rue du Pic au Vent,59810,Lesquin,,(+33) 1-82-83-95-00,,,achats@constructys.fr,http://www.constructys.fr,http://www.marches-publics.info/accueil.htm,,,,,False,True,,False,True
21-171193,CONSTRUCTYS,53384615000217,,,FRI12,"42, rue Peyronnet , Cs 31798",33080,Bordeaux,,(+33) 1-82-83-95-00,,,achats@constructys.fr,http://www.constructys.fr,http://www.marches-publics.info/accueil.htm,,,,,False,True,,False,True
21-171197,CENTRE HOSPITALIER PIERRE OUDOT,26380006200238,,,FRK24,"30, avenue du Médipôle",38302,Bourgoin-Jallieu,,(+33) 4-69-15-70-50,,,correspondre@aws-france.com,http://www.ch-bourgoin.fr/,http://agysoft.marches-publics.info/,,,,,False,True,,False,True
21-171201,SAINT-LOUIS Agglomération,20006605800013,,,FRF12,"Place de l'Hôtel de Ville, Cs 50199",68305,Saint-Louis,,(+33) 3-89-70-90-70,,(+33) 3-89-70-90-85,direction@agglo-saint-louis.fr,http://www.agglo-saint-louis.fr,http://www.marches-publics.info,,,,,False,True,,False,True
21-171202,Communauté de communes de Lacq-Orthez,None,,,FRI15,Rond-point des chênes BP 73,64150,Mourenx,,(+33) 5-59-60-48-50,,,marchespublics@cc-lacqorthez.fr,http://www.cc-lacqorthez.fr,http://www.demat-ampa.fr,,,,,False,True,,False,True
21-171207,GROUPE HOSPITALIER DU HAVRE,None,,,FRD22,BP24,76083,Le havre cedex,,(+33) 2-32-73-30-29,,(+33) 2-32-73-44-18,cellule.marchespublics@ch-havre.fr,http://www.ch-havre.fr,https://www.marches-publics.gouv.fr/,,,,,False,True,,False,True
21-171208,COM DE COMMUNES MOSELLE ET MADON,None,,,FRF31,145 RUE DU BREUIL,54230,NEUVES MAISONS,,,,,commande.publique@cc-mosellemadon.fr,https://www.xmarches.fr,https://www.xmarches.fr/entreprise/detailConsultation.php?key=20322,,https://www.xmarches.fr/entreprise/detailConsultation.php?key=20322,https://www.xmarches.fr/entreprise/detailConsultation.php?key=20322,,False,True,,False,True
