BOAMP_AVIS_NUM,D_16_01_Renseignementscomplementaires_Commandeelectroniqueoui,D_16_02_Renseignementscomplementaires_Commandeelectroniquenon,D_16_03_Renseignementscomplementaires_Facturationelectroniqueoui,D_16_04_Renseignementscomplementaires_Facturationelectroniquenon,D_16_05_Renseignementscomplementaires_Paiementelectroniqueoui,D_16_06_Renseignementscomplementaires_Paiementelectroniquenon,D_16_07_Renseignementscomplementaires_Renscomplement,D_16_08_Renseignementscomplementaires_Proceduresrecoursprecision,D_16_09_Renseignementscomplementaires_Adressescomplementaires,D_16_09_01_Renseignementscomplementaires_Adressescomplementaires_Adresse,D_16_09_01_01_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type,D_16_09_01_01_02_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Admintech,D_16_09_01_01_03_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Admin,D_16_09_01_01_04_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Tech,D_16_09_01_01_05_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Renseignements,D_16_09_01_01_06_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Documents,D_16_09_01_01_07_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Envoyeroffres,D_16_09_01_01_08_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Instancerecours,D_16_09_01_01_09_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Organemediation,D_16_09_01_01_10_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Rensrecours,D_16_09_01_02_Renseignementscomplementaires_Adressescomplementaires_Adresse_Denomination,D_16_09_01_03_Renseignementscomplementaires_Adressescomplementaires_Adresse_Codeidentnational,D_16_09_01_04_Renseignementscomplementaires_Adressescomplementaires_Adresse_Correspondant,D_16_09_01_05_Renseignementscomplementaires_Adressescomplementaires_Adresse_Contact,D_16_09_01_06_Renseignementscomplementaires_Adressescomplementaires_Adresse_Adresse,D_16_09_01_07_Renseignementscomplementaires_Adressescomplementaires_Adresse_Cp,D_16_09_01_08_Renseignementscomplementaires_Adressescomplementaires_Adresse_Ville,D_16_09_01_09_Renseignementscomplementaires_Adressescomplementaires_Adresse_Pays,D_16_09_01_10_Renseignementscomplementaires_Adressescomplementaires_Adresse_Codenuts,D_16_09_01_11_Renseignementscomplementaires_Adressescomplementaires_Adresse_Tel,D_16_09_01_12_Renseignementscomplementaires_Adressescomplementaires_Adresse_Poste,D_16_09_01_13_Renseignementscomplementaires_Adressescomplementaires_Adresse_Fax,D_16_09_01_14_Renseignementscomplementaires_Adressescomplementaires_Adresse_Mel,D_16_09_01_15_Renseignementscomplementaires_Adressescomplementaires_Adresse_Url
22-15717,False,False,False,False,False,False,"MARCHE DE DEFENSE conformément aux articles R .2300-1 à R. 2397-4 du Livre III du décret no 2018-1075 du 3 décembre 2018 portant partie réglementaire du code de la commande publique, la consultation est une procédure avec négociation (PN) (articles R. 2324-3 et R. 2361-8 à 2361-12).Une variante est admise. Elle porte sur la partie HTB avec une solution de base imposée en PSEM (poste sous enveloppe métallique) ou GIS et une ou des variantes sur une autre technologie.La durée des travaux est de 24 mois auquel il faut rajouter 2 mois de préparation non incluse dans le délai global contractuel.Toute demande de précisions sera à formuler par écrit via la Plate-forme des Achats de l'Etat (PLACE) sur l'espace dédié à la consultation à l'adresse https://www.marches-publics.gouv.fr.Les justificatifs de candidature sont à fournir le cas échéant par chacun des membres du groupement. De même, en cas de sous-traitance, le candidat fournira les documents de candidature ainsiqu'un engagement écrit pour chaque sous-traitant présenté.La présente consultation est au stade de la phase de sélection des candidatures, les documents de consultation (CCTP, CCAP, ...) ne sont donc pas téléchargeables, ils seront transmis ultérieurement aux candidats sélectionnés.Les modalités de transmission des candidatures sont détaillées dans l'annexe 1 du présent avis d'appel public à la concurrence.Des documents et supports portant la mention "" Diffusion Restreinte "" seront remis aux candidats sélectionnés dans le cadre de cette consultation.Ces documents et supports ne peuvent être utilisés à d'autres fins que l'élaboration d'une offre à la procédure de passation du présent marché. En conséquence, ils ne peuvent être communiqués qu'aux personnes ayant besoin d'en connaitre pour la remise de l'offre de l'opérateur économique soumissionnaire.En conséquence, ces documents et supports ne seront remis par l'acheteur public qu'aux candidats qui préalablement se seront engagés à assurer leur protection.Cet engagement se matérialise par la remise de l'attestation intitulée "" Engagement du candidat au regard des informations et supports portant la mention "" Diffusion Restreinte "".Ce document est en annexe de l'avis d'appel public à la concurrence, il est à compléter, à parapher et à signer.Il est transmis avec les pièces de candidatures demandées dans de cette consultation.Les candidats n'ayant pas remis cet engagement, dûment renseigné, paraphé page par page, et signé, seront éliminées.Renseignements d'ordre administratif :Coordonnées de l'acheteur désigné : Mme Giannini NathalieTél : 04.22.43.63.42Renseignements d'ordre technique : M. Pierre SELLESCoordonnées du prescripteur désigné :Tél : 04.22.42.41.30. Date d'envoi du présent avis au JOUE et au BOAMP : 31 janvier 2022.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,True,False,False,False,False,False,MINARM/SGA/DCSID/ESID TOULON/Service achats infrastructure,None,,,BCRM TOULON - ESID TLN - Boîte postale no 71,83800,Toulon cedex 9,,,,,,,https://www.marches-publics.gouv.fr
22-15717,False,False,False,False,False,False,"MARCHE DE DEFENSE conformément aux articles R .2300-1 à R. 2397-4 du Livre III du décret no 2018-1075 du 3 décembre 2018 portant partie réglementaire du code de la commande publique, la consultation est une procédure avec négociation (PN) (articles R. 2324-3 et R. 2361-8 à 2361-12).Une variante est admise. Elle porte sur la partie HTB avec une solution de base imposée en PSEM (poste sous enveloppe métallique) ou GIS et une ou des variantes sur une autre technologie.La durée des travaux est de 24 mois auquel il faut rajouter 2 mois de préparation non incluse dans le délai global contractuel.Toute demande de précisions sera à formuler par écrit via la Plate-forme des Achats de l'Etat (PLACE) sur l'espace dédié à la consultation à l'adresse https://www.marches-publics.gouv.fr.Les justificatifs de candidature sont à fournir le cas échéant par chacun des membres du groupement. De même, en cas de sous-traitance, le candidat fournira les documents de candidature ainsiqu'un engagement écrit pour chaque sous-traitant présenté.La présente consultation est au stade de la phase de sélection des candidatures, les documents de consultation (CCTP, CCAP, ...) ne sont donc pas téléchargeables, ils seront transmis ultérieurement aux candidats sélectionnés.Les modalités de transmission des candidatures sont détaillées dans l'annexe 1 du présent avis d'appel public à la concurrence.Des documents et supports portant la mention "" Diffusion Restreinte "" seront remis aux candidats sélectionnés dans le cadre de cette consultation.Ces documents et supports ne peuvent être utilisés à d'autres fins que l'élaboration d'une offre à la procédure de passation du présent marché. En conséquence, ils ne peuvent être communiqués qu'aux personnes ayant besoin d'en connaitre pour la remise de l'offre de l'opérateur économique soumissionnaire.En conséquence, ces documents et supports ne seront remis par l'acheteur public qu'aux candidats qui préalablement se seront engagés à assurer leur protection.Cet engagement se matérialise par la remise de l'attestation intitulée "" Engagement du candidat au regard des informations et supports portant la mention "" Diffusion Restreinte "".Ce document est en annexe de l'avis d'appel public à la concurrence, il est à compléter, à parapher et à signer.Il est transmis avec les pièces de candidatures demandées dans de cette consultation.Les candidats n'ayant pas remis cet engagement, dûment renseigné, paraphé page par page, et signé, seront éliminées.Renseignements d'ordre administratif :Coordonnées de l'acheteur désigné : Mme Giannini NathalieTél : 04.22.43.63.42Renseignements d'ordre technique : M. Pierre SELLESCoordonnées du prescripteur désigné :Tél : 04.22.42.41.30. Date d'envoi du présent avis au JOUE et au BOAMP : 31 janvier 2022.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de toulon,None,,,5 rue racine bp 40510,83041,Toulon cedex 9,,,(+33) 4-94-42-79-30,,(+33) 4-94-42-79-89,greffe.ta-toulon@juradm.fr,
22-15717,False,False,False,False,False,False,"MARCHE DE DEFENSE conformément aux articles R .2300-1 à R. 2397-4 du Livre III du décret no 2018-1075 du 3 décembre 2018 portant partie réglementaire du code de la commande publique, la consultation est une procédure avec négociation (PN) (articles R. 2324-3 et R. 2361-8 à 2361-12).Une variante est admise. Elle porte sur la partie HTB avec une solution de base imposée en PSEM (poste sous enveloppe métallique) ou GIS et une ou des variantes sur une autre technologie.La durée des travaux est de 24 mois auquel il faut rajouter 2 mois de préparation non incluse dans le délai global contractuel.Toute demande de précisions sera à formuler par écrit via la Plate-forme des Achats de l'Etat (PLACE) sur l'espace dédié à la consultation à l'adresse https://www.marches-publics.gouv.fr.Les justificatifs de candidature sont à fournir le cas échéant par chacun des membres du groupement. De même, en cas de sous-traitance, le candidat fournira les documents de candidature ainsiqu'un engagement écrit pour chaque sous-traitant présenté.La présente consultation est au stade de la phase de sélection des candidatures, les documents de consultation (CCTP, CCAP, ...) ne sont donc pas téléchargeables, ils seront transmis ultérieurement aux candidats sélectionnés.Les modalités de transmission des candidatures sont détaillées dans l'annexe 1 du présent avis d'appel public à la concurrence.Des documents et supports portant la mention "" Diffusion Restreinte "" seront remis aux candidats sélectionnés dans le cadre de cette consultation.Ces documents et supports ne peuvent être utilisés à d'autres fins que l'élaboration d'une offre à la procédure de passation du présent marché. En conséquence, ils ne peuvent être communiqués qu'aux personnes ayant besoin d'en connaitre pour la remise de l'offre de l'opérateur économique soumissionnaire.En conséquence, ces documents et supports ne seront remis par l'acheteur public qu'aux candidats qui préalablement se seront engagés à assurer leur protection.Cet engagement se matérialise par la remise de l'attestation intitulée "" Engagement du candidat au regard des informations et supports portant la mention "" Diffusion Restreinte "".Ce document est en annexe de l'avis d'appel public à la concurrence, il est à compléter, à parapher et à signer.Il est transmis avec les pièces de candidatures demandées dans de cette consultation.Les candidats n'ayant pas remis cet engagement, dûment renseigné, paraphé page par page, et signé, seront éliminées.Renseignements d'ordre administratif :Coordonnées de l'acheteur désigné : Mme Giannini NathalieTél : 04.22.43.63.42Renseignements d'ordre technique : M. Pierre SELLESCoordonnées du prescripteur désigné :Tél : 04.22.42.41.30. Date d'envoi du présent avis au JOUE et au BOAMP : 31 janvier 2022.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,True,False,Comité consultatif interrégional de règlement amiable des différends ou litiges relatifs en matière de marchés publics de Marseille,None,,,"Préfecture de région PACA, Place Félix Baret - CS 80001",13282,Marseille cedex 06,,,(+33) 4-84-35-45-54,,(+33) 4-84-35-44-60,catherine.pietri@paca.pref.gouv.fr,
22-15717,False,False,False,False,False,False,"MARCHE DE DEFENSE conformément aux articles R .2300-1 à R. 2397-4 du Livre III du décret no 2018-1075 du 3 décembre 2018 portant partie réglementaire du code de la commande publique, la consultation est une procédure avec négociation (PN) (articles R. 2324-3 et R. 2361-8 à 2361-12).Une variante est admise. Elle porte sur la partie HTB avec une solution de base imposée en PSEM (poste sous enveloppe métallique) ou GIS et une ou des variantes sur une autre technologie.La durée des travaux est de 24 mois auquel il faut rajouter 2 mois de préparation non incluse dans le délai global contractuel.Toute demande de précisions sera à formuler par écrit via la Plate-forme des Achats de l'Etat (PLACE) sur l'espace dédié à la consultation à l'adresse https://www.marches-publics.gouv.fr.Les justificatifs de candidature sont à fournir le cas échéant par chacun des membres du groupement. De même, en cas de sous-traitance, le candidat fournira les documents de candidature ainsiqu'un engagement écrit pour chaque sous-traitant présenté.La présente consultation est au stade de la phase de sélection des candidatures, les documents de consultation (CCTP, CCAP, ...) ne sont donc pas téléchargeables, ils seront transmis ultérieurement aux candidats sélectionnés.Les modalités de transmission des candidatures sont détaillées dans l'annexe 1 du présent avis d'appel public à la concurrence.Des documents et supports portant la mention "" Diffusion Restreinte "" seront remis aux candidats sélectionnés dans le cadre de cette consultation.Ces documents et supports ne peuvent être utilisés à d'autres fins que l'élaboration d'une offre à la procédure de passation du présent marché. En conséquence, ils ne peuvent être communiqués qu'aux personnes ayant besoin d'en connaitre pour la remise de l'offre de l'opérateur économique soumissionnaire.En conséquence, ces documents et supports ne seront remis par l'acheteur public qu'aux candidats qui préalablement se seront engagés à assurer leur protection.Cet engagement se matérialise par la remise de l'attestation intitulée "" Engagement du candidat au regard des informations et supports portant la mention "" Diffusion Restreinte "".Ce document est en annexe de l'avis d'appel public à la concurrence, il est à compléter, à parapher et à signer.Il est transmis avec les pièces de candidatures demandées dans de cette consultation.Les candidats n'ayant pas remis cet engagement, dûment renseigné, paraphé page par page, et signé, seront éliminées.Renseignements d'ordre administratif :Coordonnées de l'acheteur désigné : Mme Giannini NathalieTél : 04.22.43.63.42Renseignements d'ordre technique : M. Pierre SELLESCoordonnées du prescripteur désigné :Tél : 04.22.42.41.30. Date d'envoi du présent avis au JOUE et au BOAMP : 31 janvier 2022.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal administratif de TOULON,None,,,5 RUE RACINE CS 40510,83041,Toulon cedex 9,,,(+33) 4-94-42-79-30,,(+33) 4-94-42-79-89,greffe.ta-toulon@juradm.fr,http://www.ta-toulon.juradm.fr
22-15717,False,False,False,False,False,False,"MARCHE DE DEFENSE conformément aux articles R .2300-1 à R. 2397-4 du Livre III du décret no 2018-1075 du 3 décembre 2018 portant partie réglementaire du code de la commande publique, la consultation est une procédure avec négociation (PN) (articles R. 2324-3 et R. 2361-8 à 2361-12).Une variante est admise. Elle porte sur la partie HTB avec une solution de base imposée en PSEM (poste sous enveloppe métallique) ou GIS et une ou des variantes sur une autre technologie.La durée des travaux est de 24 mois auquel il faut rajouter 2 mois de préparation non incluse dans le délai global contractuel.Toute demande de précisions sera à formuler par écrit via la Plate-forme des Achats de l'Etat (PLACE) sur l'espace dédié à la consultation à l'adresse https://www.marches-publics.gouv.fr.Les justificatifs de candidature sont à fournir le cas échéant par chacun des membres du groupement. De même, en cas de sous-traitance, le candidat fournira les documents de candidature ainsiqu'un engagement écrit pour chaque sous-traitant présenté.La présente consultation est au stade de la phase de sélection des candidatures, les documents de consultation (CCTP, CCAP, ...) ne sont donc pas téléchargeables, ils seront transmis ultérieurement aux candidats sélectionnés.Les modalités de transmission des candidatures sont détaillées dans l'annexe 1 du présent avis d'appel public à la concurrence.Des documents et supports portant la mention "" Diffusion Restreinte "" seront remis aux candidats sélectionnés dans le cadre de cette consultation.Ces documents et supports ne peuvent être utilisés à d'autres fins que l'élaboration d'une offre à la procédure de passation du présent marché. En conséquence, ils ne peuvent être communiqués qu'aux personnes ayant besoin d'en connaitre pour la remise de l'offre de l'opérateur économique soumissionnaire.En conséquence, ces documents et supports ne seront remis par l'acheteur public qu'aux candidats qui préalablement se seront engagés à assurer leur protection.Cet engagement se matérialise par la remise de l'attestation intitulée "" Engagement du candidat au regard des informations et supports portant la mention "" Diffusion Restreinte "".Ce document est en annexe de l'avis d'appel public à la concurrence, il est à compléter, à parapher et à signer.Il est transmis avec les pièces de candidatures demandées dans de cette consultation.Les candidats n'ayant pas remis cet engagement, dûment renseigné, paraphé page par page, et signé, seront éliminées.Renseignements d'ordre administratif :Coordonnées de l'acheteur désigné : Mme Giannini NathalieTél : 04.22.43.63.42Renseignements d'ordre technique : M. Pierre SELLESCoordonnées du prescripteur désigné :Tél : 04.22.42.41.30. Date d'envoi du présent avis au JOUE et au BOAMP : 31 janvier 2022.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,True,False,False,False,False,MINARM/SGA/DCSID/ESID TOULON/Service achats infrastructure,None,,,BCRM TOULON - ESID TLN - Boîte postale no 71,83800,Toulon cedex 9,,,,,,,https://www.marches-publics.gouv.fr
22-15717,False,False,False,False,False,False,"MARCHE DE DEFENSE conformément aux articles R .2300-1 à R. 2397-4 du Livre III du décret no 2018-1075 du 3 décembre 2018 portant partie réglementaire du code de la commande publique, la consultation est une procédure avec négociation (PN) (articles R. 2324-3 et R. 2361-8 à 2361-12).Une variante est admise. Elle porte sur la partie HTB avec une solution de base imposée en PSEM (poste sous enveloppe métallique) ou GIS et une ou des variantes sur une autre technologie.La durée des travaux est de 24 mois auquel il faut rajouter 2 mois de préparation non incluse dans le délai global contractuel.Toute demande de précisions sera à formuler par écrit via la Plate-forme des Achats de l'Etat (PLACE) sur l'espace dédié à la consultation à l'adresse https://www.marches-publics.gouv.fr.Les justificatifs de candidature sont à fournir le cas échéant par chacun des membres du groupement. De même, en cas de sous-traitance, le candidat fournira les documents de candidature ainsiqu'un engagement écrit pour chaque sous-traitant présenté.La présente consultation est au stade de la phase de sélection des candidatures, les documents de consultation (CCTP, CCAP, ...) ne sont donc pas téléchargeables, ils seront transmis ultérieurement aux candidats sélectionnés.Les modalités de transmission des candidatures sont détaillées dans l'annexe 1 du présent avis d'appel public à la concurrence.Des documents et supports portant la mention "" Diffusion Restreinte "" seront remis aux candidats sélectionnés dans le cadre de cette consultation.Ces documents et supports ne peuvent être utilisés à d'autres fins que l'élaboration d'une offre à la procédure de passation du présent marché. En conséquence, ils ne peuvent être communiqués qu'aux personnes ayant besoin d'en connaitre pour la remise de l'offre de l'opérateur économique soumissionnaire.En conséquence, ces documents et supports ne seront remis par l'acheteur public qu'aux candidats qui préalablement se seront engagés à assurer leur protection.Cet engagement se matérialise par la remise de l'attestation intitulée "" Engagement du candidat au regard des informations et supports portant la mention "" Diffusion Restreinte "".Ce document est en annexe de l'avis d'appel public à la concurrence, il est à compléter, à parapher et à signer.Il est transmis avec les pièces de candidatures demandées dans de cette consultation.Les candidats n'ayant pas remis cet engagement, dûment renseigné, paraphé page par page, et signé, seront éliminées.Renseignements d'ordre administratif :Coordonnées de l'acheteur désigné : Mme Giannini NathalieTél : 04.22.43.63.42Renseignements d'ordre technique : M. Pierre SELLESCoordonnées du prescripteur désigné :Tél : 04.22.42.41.30. Date d'envoi du présent avis au JOUE et au BOAMP : 31 janvier 2022.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,True,False,False,False,MINARM/SGA/DCSID/ESID TOULON/Service achats infrastructure,None,,,BCRM TOULON - ESID TLN - Boîte postale no 71,83800,Toulon cedex 9,,,,,,,https://www.marches-publics.gouv.fr
22-15764,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Nancy,None,,,nancy.tribunal-administratif.fr/,54036,Nancy cedex,,,03-83-17-43-43,,,greffe.ta-nancy@juradm.fr,
22-15764,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal administratif de Nancy,None,,,nancy.tribunal-administratif.fr/,54036,Nancy cedex,,,03-83-17-43-43,,,greffe.ta-nancy@juradm.fr,
22-15798,False,False,False,False,False,False,le dossier de consultation des entreprises est remis gratuitement à chaque candidat. Il est disponible à l'adresse électronique suivante :https://www.marches-publics.gouv.fr. Le téléchargement du dossier sur la plateforme est obligatoire ainsi que le dépôt de l'offre.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,False,,None,,,,None,,,,,,,,
22-15870,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Montpellier,None,,,6 Rue Pitot,34063,Montpellier Cedex,,,(+33) 4-67-54-81-00,,,greffe.ta-montpellier@juradm.fr,
22-16090,False,False,False,False,False,False,"L'entité adjudicatrice se réserve la possibilité de confier ultérieurement au titulaire du marché, en application des Articles L. 2122-1 et R. 2122-7 du Code de la commande publique, un ou plusieurs nouveaux marchés ayant pour objet la réalisation de prestations similaires.Une phase de négociation des offres est prévue. Toutefois, l'entité adjudicatrice se réserve la possibilité d'attribuer le marché sur la base des offres initiales sans négociation.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,True,False,False,False,False,,None,,,,None,,,,,,,,https://marches.ternum-bfc.fr
22-16090,False,False,False,False,False,False,"L'entité adjudicatrice se réserve la possibilité de confier ultérieurement au titulaire du marché, en application des Articles L. 2122-1 et R. 2122-7 du Code de la commande publique, un ou plusieurs nouveaux marchés ayant pour objet la réalisation de prestations similaires.Une phase de négociation des offres est prévue. Toutefois, l'entité adjudicatrice se réserve la possibilité d'attribuer le marché sur la base des offres initiales sans négociation.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,True,False,False,False,,None,,,,None,,,,,,,,https://marches.ternum-bfc.fr
22-16117,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal judiciaire,None,,,6 joseph Autran,13006,Marseille,,,,,,,
22-16123,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,tribunal administratif de lille,None,,,5 rue geoffroy saint hilaire,59014,lille cedex cs 62039,,,03-59-54-23-42,,03-59-54-24-45,greffe.ta-lille@juradm.fr,http://lille.tribunal-administratif.fr
22-16124,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Marseille,None,,,22/24 rue Breteuil,13006,Marseille,,,04-91-13-48-34,,04-91-81-13-87,greffe.ta-marseille@juradm.fr,
22-16133,False,False,False,False,False,False,"le pouvoir adjudicateur impose la transmission des plis par voie électronique. La signature des documents n'est pas obligatoire au stade de la remise des plis. Elle ne sera exigée que de l'attributaire. Pour connaître les modalités précises du dépôt d'un pli électronique, il convient de se reporter aux articles 5, 6 et 8 du règlement de la consultation. Ce dernier, ainsi que l'ensemble du DCE, sont téléchargeables sur le profil d'acheteur, à l'adresse suivante : https://marchespublics596280.fr Une fois connecté à cet espace, il faut renseigner le numéro de la consultation (22006) dans l'onglet de recherche : ' consultation '. Conformément à la législation française, les séances d'ouverture des plis ne sont pas publiques. Après attribution, l'offre électronique retenue sera transformée en offre papier pour donner lieu à la signature manuscrite du marché par les parties. Les frais d'accès au réseau et de recours à la signature électronique sont à la charge des candidats. Instance chargée des procédures de recours : Tribunal Administratif de Lille 5 rue Geoffroy Saint-Hilaire CS 62039 59014 LILLE Tél : 0359542342 Télécopie : 0359542445 Courriel : greffe.ta-lille@juradm.fr Service auprès duquel des renseignements peuvent être obtenus sur l'introduction des recours : Tribunal Administratif de Lille 5 rue Geoffroy Saint-Hilaire CS 62039 59014 LILLE Tél : 0359542342 Télécopie : 0359542445 Courriel : greffe.ta-lille@juradm.fr Le pouvoir adjudicateur applique le principe 'Dites-Le nous une fois'. Par conséquent, les candidats ne sont pas tenus de fournir les documents et renseignements qui ont déjà été transmis dans le cadre d'une précédente consultation et qui demeurent valables. Numéro de la consultation : 22006.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,False,,None,,,,None,,,,,,,,
22-16137,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur https://www.marches-publics.info/Le marché s'inscrit dans un projet/programme financé par des fonds communautaires : NONRéférences du ou des projet(s) et / ou programme(s) :Marchés réservés : OUIInstance chargée des procédures de recours : Tribunal administratif de Limoges, 1, cours Vergniaud87000 LimogesTél : 0555339155 Fax : 0555339160Mel : greffe.ta-limoges@juradm.frMarie-Christine MaynardTéléphone: 05.55.18.17.23",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,False,,None,,,,None,,,,,,,,
22-16146,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Grenoble,None,,,2 Place de Verdun BP 1135,38022,Grenoble,,,04-76-42-90-00,,04-76-42-22-69,greffe.ta-grenoble@juradm.fr,
22-16146,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal administratif de Grenoble,None,,,2 Place de Verdun BP 1135,38022,Grenoble,,,04-76-42-90-00,,04-76-42-22-69,greffe.ta-grenoble@juradm.fr,
22-16147,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Grenoble,None,,,2 Place de Verdun BP 1135,38022,Grenoble,,,04-76-42-90-00,,04-76-42-22-69,greffe.ta-grenoble@juradm.fr,
22-16147,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal administratif de Grenoble,None,,,2 Place de Verdun BP 1135,38022,Grenoble,,,04-76-42-90-00,,04-76-42-22-69,greffe.ta-grenoble@juradm.fr,
22-16169,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal Administratif de Nice,None,,,18 avenue des Fleurs CS 61039,06050,Nice cedex 1,,,04-89-97-86-00,,,,
22-16169,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal Administratif de Nice,None,,,18 avenue des Fleurs CS 61039,06050,Nice cedex 1,,,04-89-97-86-00,,,,
22-16200,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Melun,None,,,43 rue du Général de Gaulle,77000,Melun,,,01-60-56-66-30,,01-60-56-66-10,greffe.ta-melun@juradm.fr,http://www.melun.tribunal-administratif.fr
22-16200,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal administratif de Melun,None,,,43 rue du Général de Gaulle,77000,Melun,,,01-60-56-66-30,,01-60-56-66-10,greffe.ta-melun@juradm.fr,http://www.melun.tribunal-administratif.fr
22-16224,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Grenoble,None,,,2 Place de Verdun BP 1135,38022,Grenoble,,,04-76-42-90-00,,04-76-42-22-69,greffe.ta-grenoble@juradm.fr,
22-16225,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Grenoble,None,,,2 Place de Verdun BP 1135,38022,Grenoble,,,04-76-42-90-00,,04-76-42-22-69,greffe.ta-grenoble@juradm.fr,
22-16231,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Melun,None,,,43 rue du Général de Gaulle,77000,Melun,,,01-60-56-66-30,,01-60-56-66-10,greffe.ta-melun@juradm.fr,http://www.melun.tribunal-administratif.fr
22-16231,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal administratif de Melun,None,,,43 rue du Général de Gaulle,77000,Melun,,,01-60-56-66-30,,,greffe.ta-melun@juradm.fr,http://www.melun.tribunal-administratif.fr
22-16246,False,False,False,False,False,False,Les offres peuvent uniquement être remises électroniquement.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,True,False,False,False,False,False,False,False,False,Communauté de communes du Pays de Stenay et du Val Dunois,None," GUICHARD Daniel, Président",,6d Avenue de Verdun,55700,STENAY,,,(+33) 3-29-80-31-81,,,accueil@ccstenaydun.fr,http://www.cc-paysdestenay-valdunois.fr/
